Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Qtrly Revenue Growth,Gross Profit,EBITDA,Net Income Avl to Common,Diluted EPS,Qtrly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior month
2006-05-24 1:43,1148402597,gis,17.740868,22,99.078362,21.94,17880000000,23450000000,14.61,15.95,2.01,1.54,3.19,2.04,9.326,11.53,17.49,7.1,24.52,11510000000,31.939,3.2,4410000000,2510000000,1330000000,3.44,7,653000000,1.835,6390000000,1.153,0.523,15.6,1920000000,405880000,0.12,49.58,49.08,1556400,355930000,330480000,0.55,75.2,3860000,2.4,1.1,3920000
2006-08-19 16:42,1155973325,gis,18.82115,7.34,103.081429,12.76,18820000000,24220000000,18.39,16.02,2.09,1.61,3.27,2.08,9.749,9.36,17.15,7.1,19.04,11640000000,32.514,4.6,4670000000,2480000000,1090000000,2.9,-51.7,647000000,1.834,6050000000,1.048,0.517,16.212999,1770000000,1140000000,-0.05,52.38,50.39,2066720,352810000,327590000,0.52,77.7,3510000,1.4,1,3500000
2007-05-03 9:37,1178152651,gis,21.374153,6.62,120.248421,-4.05,20740000000,26140000000,18.96,17.45,2.25,1.7,3.48,2.15,9.9,9.38,17.11,7.52,19.86,12170000000,34.802,6.2,4670000000,2640000000,1140000000,3.16,8.9,476000000,1.374,6190000000,1.038,0.579,17.228001,1700000000,1180000000,0.26,58.35,57.18,1947580,346360000,321600000,4.52,74.1,2800000,1.7,0.8,2840000
2008-06-04 22:31,1212586265,gis,23.543482,-16,112.534264,-29.71,21350000000,28110000000,16.78,16.72,2.07,1.59,3.56,2.12,9.928,10.07,17.96,7.84,22.44,13240000000,39.477,11.5,4490000000,2830000000,1330000000,3.8,60.8,620400000,1.852,7610000000,1.285,0.645,17.691999,1530000000,93780000,0.29,61.69,58.46,2331930,335040000,331420000,0.27,80.6,3980000,2.1,1.2,5910000
2008-09-21 15:50,1221979821,gis,26.072989,-10.77,102.295876,-12.01,23410000000,30120000000,19,16.45,2.04,1.65,3.85,2.14,11.248,9.12,15.73,7.36,24.4,14080000000,42.069,13.8,4870000000,2680000000,1280000000,3.69,-3.6,654900000,1.96,7360000000,1.214,0.857,18.087,1930000000,1040000000,0.32,67.27,62.75,3136660,334140000,330720000,0.31,81.6,4050000,1.9,1.2,4890000
2008-12-20 20:12,1229771550,gis,22.098816,20.54,73.273483,27.86,19790000000,27070000000,16.21,13.88,1.5,1.4,3.81,1.88,10.991,8.84,14.01,6.6,23.18,14380000000,42.825,8.3,4870000000,2460000000,1270000000,3.64,-3.1,639600000,1.907,7920000000,1.495,0.806,15.788,1650000000,854450000,0.25,63.6,64.79,4676730,335400000,331850000,0.31,78.7,8130000,1.6,2.5,6750000
2011-11-18 11:22,1321582933,gis,31.656673,6.57,107.267929,14.19,24850000000,32630000000,14.8,13.65,1.91,1.64,3.83,2.15,10.44,11.4,17.37,8.23,26.11,15190000000,23.64,8.9,5950000000,3130000000,1730000000,2.61,-14.1,338200000,0.53,8120000000,102.65,0.84,10.09,1790000000,868590000,0.21,39.03,38.1,4923680,643460000,641710000,0.12,71.3,9830000,2.1,1.5,12360000
2013-04-23 4:07,1366657679,gis,43.607182,6.62,143.361069,21.2,32520000000,39760000000,18.48,17.22,2.39,1.86,4.62,2.28,11.36,10.41,16.78,8.27,22.14,17430000000,26.84,7.5,6040000000,3500000000,1810000000,2.73,1.8,751200000,1.17,8060000000,95.22,1.02,10.89,2890000000,1860000000,0.03,48.06,43.06,3942840,644660000,642810000,0.11,71.1,11050000,2.5,1.7,14450000
2013-05-08 21:02,1368014525,gis,42.970455,10.89,148.412949,17.22,32190000000,39280000000,18.29,17.04,2.41,1.88,4.66,2.25,11.22,10.41,16.78,8.27,22.14,17430000000,26.84,7.5,6040000000,3500000000,1810000000,2.73,1.8,751200000,1.17,8060000000,95.22,1.02,10.89,2890000000,1860000000,0.04,49.26,43.94,4080690,644660000,642820000,0.11,71.1,9930000,2.4,1.5,11050000
2006-05-23 7:02,1148335331,glw,18.690508,7.24,98.293091,24.04,36280000000,35610000000,61.45,17.64,1.14,7.96,6.28,7.43,17.576,12.36,17.8,8.73,11.71,4790000000,3.201,20.2,1980000000,2030000000,592000000,0.379,2.8,2480000000,1.591,1810000000,0.3,1.697,3.904,1980000000,97250000,1.78,26.7777,24.1236,10602400,1560000000,1550000000,0.63,72.9,10900000,1.1,0.7,12380000
2007-01-12 9:22,1168561344,glw,16.319569,13.28,114.109367,-0.35,30380000000,29300000000,26.28,15.54,0.87,6.07,4.2,5.85,12.377,23.5,17.12,9.48,19.13,5010000000,3.246,7.9,1980000000,2370000000,1180000000,0.74,115.8,2810000000,1.798,1730000000,0.241,1.934,4.62,1830000000,291630000,1.75,19.95,21.4,17876800,1560000000,1560000000,0.62,73.5,16760000,0.9,1.1,12580000
2007-06-03 3:04,1180807455,glw,20.898502,5.63,123.231644,-8.1,40340000000,38940000000,21.27,16.76,1.02,7.53,5.13,7.46,14.829,36.88,17.61,10.16,28.14,5220000000,3.355,3.6,2280000000,2630000000,1930000000,1.21,27.2,2890000000,1.836,1490000000,0.194,2.075,4.875,1820000000,330130000,1.38,24.08,21.99,13736200,1570000000,1540000000,0.34,73,22860000,1.7,1.5,24160000
2007-06-29 17:32,1183105944,glw,20.817015,-7.45,120.830994,-13.51,40400000000,39020000000,21.3,16.68,1.12,7.74,5.27,7.48,14.859,36.88,17.61,10.16,28.14,5220000000,3.355,3.6,2280000000,2630000000,1930000000,1.21,27.2,2890000000,1.836,1490000000,0.194,2.075,4.875,1820000000,330130000,1.38,25.09,22.92,13805300,1570000000,1560000000,0.34,73.7,20700000,1.5,1.3,22860000
2007-07-04 7:13,1183500800,glw,21.102179,-12.83,122.365211,-15.42,40740000000,39330000000,21.48,16.82,1.13,7.76,5.28,7.54,14.978,36.88,17.61,10.16,28.14,5220000000,3.355,3.6,2280000000,2630000000,1930000000,1.21,27.2,2890000000,1.836,1490000000,0.194,2.075,4.875,1820000000,330130000,1.31,25.21,23.09,13466300,1570000000,1560000000,0.34,73.7,20700000,1.5,1.3,22860000
2008-01-02 2:52,1199209925,glw,19.125235,-58.74,117.586205,-36.24,36560000000,35960000000,18.47,15.09,1.01,8.33,7,6.37,20.383,36.82,20.51,5.34,26.01,5650000000,3.612,21.1,2280000000,1760000000,2080000000,1.3,40.9,3330000000,2.113,1480000000,0.168,2.273,3.443,1970000000,-71500000,1.05,23.85,24.48,12876500,1520000000,1570000000,0.43,74.8,14330000,1.4,0.9,14070000
2008-10-27 12:58,1225079922,glw,8.358804,51.29,69.188995,30.05,16800000000,14850000000,3.06,6.26,0.48,2.61,1.22,2.3,6.626,86.5,25.05,6.17,51.03,6440000000,4.111,19.3,2750000000,2240000000,5570000000,3.48,556.6,3510000000,2.223,1550000000,0.113,2.885,8.708,2390000000,-711500000,1.65,14.41,21.37,20414600,1580000000,1560000000,0.32,78.1,17990000,0.9,1.1,21950000
2008-12-04 6:07,1228338456,glw,6.905915,122.98,70.30162,33.52,13410000000,11790000000,2.42,8.42,0.41,2.06,0.99,1.83,5.29,88.82,24.57,5.95,51.52,6450000000,4.12,0.1,2750000000,2230000000,5730000000,3.59,24.5,3170000000,2.05,1550000000,0.115,2.537,8.68,2480000000,-458500000,1.81,10.14,18.08,24033100,1550000000,1530000000,0.36,76.9,14030000,0.7,0.9,12030000
2008-12-07 11:29,1228616976,glw,7.071525,118.47,72.4692,29.32,13210000000,11580000000,2.38,8.29,0.41,2,0.96,1.8,5.199,88.82,24.57,5.95,51.52,6450000000,4.12,0.1,2750000000,2230000000,5730000000,3.59,24.5,3170000000,2.05,1550000000,0.115,2.537,8.68,2480000000,-458500000,1.81,9.89,17.94,22425400,1550000000,1530000000,0.36,76.9,14030000,0.7,0.9,12030000
2008-12-19 1:39,1229618351,glw,7.278537,113.18,73.273483,27.86,13790000000,12660000000,2.47,9.05,0.44,2.22,1.06,1.96,5.681,88.82,24.57,5.95,51.52,6450000000,4.12,0.1,2750000000,2230000000,5730000000,3.59,24.5,3170000000,2.041,1550000000,0.115,2.537,8.68,2480000000,-458500000,1.81,9.25,16.76,21659800,1550000000,1540000000,0.36,76.8,20650000,0.7,1.3,14030000
2009-01-31 6:35,1233351318,glw,8.371558,81.43,68.820107,32.65,15650000000,14440000000,3.05,9.72,1.12,2.73,1.21,2.43,7.624,88.38,20.16,4.35,45.84,5950000000,3.813,-31.5,2750000000,1890000000,5260000000,3.32,-65.3,2820000000,1.819,1610000000,0.119,2.251,8.684,2130000000,-1050000000,1.82,9.6,13.72,18530500,1550000000,1530000000,10.39,69.3,19450000,1.3,1.3,13430000
2011-09-25 16:16,1316934986,glw,10.58427,9.75,99.845856,31.03,19400000000,15320000000,5.86,6.11,0.56,2.61,0.89,2.1,6.29,45.68,21.01,3.81,17.38,7300000000,4.67,17.1,3050000000,2440000000,3330000000,2.11,-17.3,6360000000,4.05,2270000000,10.67,4.48,13.56,3640000000,-76120000,1.42,14.09,17.92,20075000,1570000000,1570000000,0.35,80.5,28090000,1.2,1.8,22540000
2011-11-27 21:30,1322397030,glw,12.014837,-16.51,102.308159,23.84,21920000000,17810000000,6.58,7.38,0.82,2.84,1.02,2.29,6.51,43.23,23.19,4.26,16.72,7770000000,4.96,29.5,3050000000,2740000000,3360000000,2.12,3.3,6420000000,4.09,2310000000,10.65,4.61,13.79,4120000000,-256880000,1.28,14.27,15.81,21038400,1570000000,1570000000,0.35,80.5,26050000,1.2,1.7,25390000
2011-12-08 16:23,1323329025,glw,11.644489,-4.82,109.000313,17.35,21480000000,17890000000,6.45,7.95,0.71,2.83,1.02,2.3,6.54,43.23,23.19,4.26,16.72,7770000000,4.96,29.5,3050000000,2740000000,3360000000,2.12,3.3,6420000000,4.09,2310000000,10.65,4.61,13.79,4120000000,-256880000,1.23,14.3,15.38,22722200,1570000000,1570000000,0.35,80.5,29140000,1.3,1.9,26050000
2012-02-11 21:03,1328961831,glw,11.713392,-7.34,118.904121,15.49,20600000000,17170000000,7.68,9.07,2.09,2.65,0.99,2.18,6.12,35.55,23.41,4.3,13.83,7890000000,5.05,6.9,3050000000,2800000000,2800000000,1.77,-53,5820000000,3.85,2390000000,11.32,4.14,13.91,3190000000,-492250000,1.38,13.54,13.9,21302800,1520000000,1510000000,0.35,79.6,13740000,0.7,0.9,21750000
2012-03-28 21:41,1332938476,glw,12.141353,-2.25,124.856041,14.01,21290000000,18140000000,7.92,9.41,23.93,2.73,1.02,2.3,6.53,35.55,23.07,4.24,13.83,7890000000,5.05,6.9,3570000000,2780000000,2800000000,1.77,-53,5820000000,3.84,2390000000,11.32,4.14,13.91,3190000000,-509120000,1.69,13.65,13.64,19586200,1520000000,1510000000,0.35,79.6,22240000,1.2,1.5,15940000
2012-04-27 12:10,1335496236,glw,12.513733,1.24,124.784935,15.22,21710000000,18280000000,8.08,9.47,9.13,2.75,1.03,2.32,6.58,35.55,23.07,4.24,13.83,7890000000,5.05,6.9,3570000000,2780000000,2800000000,1.77,-53,5820000000,3.84,2390000000,11.32,4.14,13.91,3190000000,-509120000,1.58,13.8,13.74,18384200,1520000000,1510000000,0.35,79.6,28750000,1.7,1.9,25260000
2012-07-01 14:47,1341121655,glw,11.262841,14.95,121.59861,21.21,19620000000,15950000000,8.07,8.51,3.88,2.42,0.89,2.02,5.98,31.94,21.53,3.85,12.08,7890000000,5.09,-0.2,3570000000,2670000000,2520000000,1.6,-38.2,6840000000,4.51,3160000000,14.8,5.5,14.07,3380000000,-592000000,1.6,12.9,13.41,14113600,1520000000,1510000000,0.35,74.7,25120000,1.6,1.7,27890000
2012-09-04 2:20,1346692845,glw,10.441403,22.54,126.003304,20.16,17850000000,14770000000,8.37,8.44,3.82,2.22,0.81,1.9,5.78,28.58,20.32,3.5,10.42,7790000000,5.08,-4.8,3570000000,2560000000,2230000000,1.43,-38.8,6340000000,4.26,3260000000,15.22,4.96,14.33,3400000000,-522120000,1.69,11.71,12.92,12356700,1490000000,1480000000,0.35,74.7,24450000,1.8,1.6,25870000
2013-04-22 2:42,1366566133,glw,11.413745,69.73,141.898209,22.74,18910000000,16260000000,11.17,10.19,0.93,2.4,0.89,2.03,6.54,21.57,18.6,3.26,8.1,8010000000,5.36,13.7,3400000000,2490000000,1730000000,1.15,-42.4,6140000000,4.17,3500000000,16.25,4.96,14.62,3210000000,-769120000,1.58,13,12.55,14572400,1470000000,1470000000,0.37,74.3,27050000,2.2,1.8,22210000
2013-05-11 17:28,1368260911,glw,13.443648,40.77,148.476563,17.34,22270000000,19090000000,12.92,10.86,0.98,2.81,1.04,2.42,7.74,22.11,18.39,3.18,8.18,7910000000,5.33,-5.5,3400000000,2470000000,1750000000,1.17,4.2,5780000000,3.92,2930000000,13.71,5.16,14.49,3070000000,-246620000,1.6,13.71,12.66,13205500,1480000000,1470000000,0.37,74.3,32530000,2.3,2.2,27050000
2013-03-12 2:42,1363023748,gm,24.073946,22.88,140.82663,22.73,38680000000,28190000000,9.7,6.51,0.5,0.25,1.48,0.19,3.3,4.06,1.88,1.21,16.15,1.5226E+11,97.23,3.5,10380000000,8530000000,4860000000,2.92,64.7,26120000000,19.12,16050000000,43.38,1.3,18.92,10600000000,-11160000000,1.69,27.97,25.8,10899200,1370000000,564940000,60.87,43.7,69750000,6.3,7.7,69100000
2013-05-21 7:46,1369089974,gm,28.342258,1.07,151.89296,15.42,46330000000,40060000000,11.56,7.75,0.62,0.31,1.73,0.27,5.08,4,1.45,0.91,15.2,1.5138E+11,99.86,-2.3,10380000000,7890000000,4720000000,2.92,-10.6,24310000000,17.68,18420000000,47.92,1.29,19.43,8920000000,-12620000000,1.7,30.17,28.06,11618700,1370000000,831970000,60.87,43.7,73010000,6.2,7.5,67510000
2007-10-31 12:13,1193800385,gme,44.550583,-50.3,124.809975,-36.41,9140000000,9500000000,48.77,28.19,1.75,1.54,5.91,1.6,18.797,3.2,6.47,7.95,13.86,5930000000,38.609,38.9,1470000000,505490000,189900000,1.18,586.5,349280000,2.196,706170000,0.457,1.445,9.722,416850000,234440000,1.28,55.89,43.7,2580880,159040000,144680000,9.46,85.6,3910000,1.6,2.7,4270000
2007-12-21 22:09,1198242567,gme,46.228191,-59.97,120.18251,-39.03,9890000000,10290000000,43.89,29.12,1.86,1.53,5.98,1.58,18.342,3.5,6.63,8.08,15.72,6530000000,41.881,59.3,1470000000,561150000,228290000,1.4,282.9,277810000,1.726,574230000,0.344,1.286,10.377,428180000,212900000,1.35,56.4,49.22,3125810,160970000,145110000,6.6,84.7,2890000,1.3,1.9,2010000
2012-01-11 4:22,1326223361,gme,18.34082,-2.99,114.337685,16.36,3310000000,2950000000,8.69,7.69,1.03,0.34,1.12,0.31,3.56,4.17,6.65,7.55,14.03,9660000000,67.42,2.5,2540000000,831100000,403000000,2.79,-1.5,442600000,3.24,124700000,4.21,1.06,21.41,886500000,636650000,0.57,23.6,23.82,3421920,136420000,134980000,1.68,6.8,40110000,9.5,32.8,40660000
2012-03-16 4:45,1331840749,gme,17.841267,12.6,124.704887,13.54,3250000000,2890000000,8.54,7.53,1.01,0.33,1.1,0.3,3.48,4.17,6.65,7.55,14.03,9660000000,67.42,2.5,2540000000,831100000,403000000,2.79,-1.5,442600000,3.24,124700000,4.21,1.06,21.41,886500000,636650000,1.01,23.54,23.88,3198330,136420000,134220000,1.68,6.8,54850000,15,44.9,50620000
2012-07-28 14:38,1343453890,gnw,5.07,161.74,123.903679,24.67,2490000000,6500000000,23.05,3.67,1.29,0.23,0.16,0.64,6.11,1.08,7.9,0.45,1.59,10200000000,20.78,-5.5,2390000000,1060000000,110000000,0.22,-20.3,5970000000,12.14,9980000000,62.83,1.72,30.02,2540000000,1880000000,1.74,5.21,6.91,8290050,491500000,464590000,0.28,81.3,9220000,1.3,1.9,10110000
2013-05-14 23:43,1368542582,gnw,11,65.73,150.130219,16.73,5420000000,8820000000,14.36,7.97,1.91,0.52,0.32,0.88,5.83,3.8,14.61,0.82,3.7,10010000000,20.35,-0.5,2780000000,1510000000,412000000,0.77,123.9,5440000000,11.02,9110000000,52.04,1.75,32.9,1270000000,493500000,1.85,9.95,8.41,9294230,493090000,466160000,0.3,79.2,14150000,1.9,2.9,14270000
2011-05-13 23:48,1305298127,goog,263.064026,14.29,116.688171,3.3,1.7026E+11,1.4045E+11,19.4,13.39,0.89,5.53,3.49,4.51,11.56,28.43,34.35,12.99,20.19,31120000000,97.37,26.6,18900000000,12160000000,8850000000,27.29,17.5,36680000000,114.07,5100000000,10.33,4.9,153.49,11670000000,2270000000,0.93,555.4,590.51,2783110,321530000,251390000,0.58,80.9,3970000,1.2,1.6,3390000
2011-06-03 23:44,1307112282,goog,259.849915,9.16,113.536797,0.33,1.6856E+11,1.3859E+11,20.31,13.23,0.88,5.47,3.48,4.45,11.4,26.82,34.35,12.99,19.16,31120000000,97.37,26.6,18900000000,12160000000,8350000000,25.75,-8,36680000000,113.81,5100000000,10.43,4.64,151.65,11670000000,2770000000,0.93,532.36,580.75,2731470,322250000,252260000,0.58,80.9,4330000,1.4,1.7,3970000
2011-06-21 23:50,1308667838,goog,244.90712,17.14,113.25103,6.88,1.5887E+11,1.2458E+11,19.15,12.48,0.85,5.02,3.2,4,10.25,26.82,34.35,12.99,19.16,31120000000,97.37,26.6,18900000000,12160000000,8350000000,25.75,-8,36680000000,113.81,5100000000,10.43,4.64,151.65,11670000000,2770000000,0.93,521.85,574.11,2639680,322250000,252260000,0.58,80.9,3800000,1.8,1.5,4330000
2011-06-28 20:37,1309261078,goog,245.230011,15.32,113.391029,4.93,1.5902E+11,1.24E+11,19.16,12.5,0.82,5,3.18,3.99,10.2,26.82,34.35,12.99,19.16,31120000000,97.37,26.6,18900000000,12160000000,8350000000,25.75,-8,36680000000,113.81,5100000000,10.43,4.64,151.65,11670000000,2770000000,0.93,514.43,570.61,2726300,322250000,252260000,0.58,80.9,4210000,1.9,1.7,3800000
2011-07-09 1:37,1310143030,goog,264.276154,10.15,117.581619,2.95,1.7143E+11,1.4456E+11,20.66,13.53,0.89,5.66,3.6,4.64,11.89,26.82,34.35,12.99,19.16,31120000000,97.37,26.6,18900000000,12160000000,8350000000,25.75,-8,36680000000,113.81,5100000000,10.43,4.64,151.65,11670000000,2770000000,0.92,511.68,566.89,2784580,322250000,252260000,0.58,80.9,4210000,1.9,1.7,3800000
2011-08-04 22:40,1312465258,goog,286.894043,11.05,105.211067,18.34,1.8647E+11,1.6113E+11,20.83,13.77,0.91,5.82,3.73,4.84,12.6,27.05,33.62,12.41,19.47,33330000000,103.96,32.3,18900000000,12780000000,9010000000,27.72,36.1,39120000000,121.15,6140000000,11.81,5.96,161.13,13100000000,149750000,0.88,546.45,564.02,2990260,322890000,253330000,0.58,80.9,3780000,1,1.5,3670000
2011-09-02 5:03,1314907437,goog,260.724243,30.53,103.102608,22.32,1.7194E+11,1.4169E+11,19.21,12.67,0.81,5.24,3.36,4.25,11.08,27.05,33.62,12.41,19.47,33330000000,103.96,32.3,18900000000,12780000000,9010000000,27.72,36.1,39120000000,121.15,6140000000,11.81,5.96,161.13,13100000000,3020000000,0.88,564.58,553.15,3791010,322890000,253260000,0.58,80.9,4660000,1,1.9,4240000
2012-01-12 4:29,1326310173,goog,312.785645,17.53,114.612007,16.08,2.0274E+11,1.6653E+11,21.34,14.25,0.88,5.64,3.68,4.66,12.38,26.78,32.76,11.96,19.52,35760000000,111.16,33.4,18900000000,13450000000,9580000000,29.34,25.9,42560000000,131.41,7260000000,13.24,5.63,169.35,14170000000,5480000000,0.85,624,573.79,3064680,323890000,255160000,0.42,81.8,4230000,1.5,1.7,4240000
2012-02-04 3:41,1328294502,goog,296.238251,30.06,119.0634,14.91,1.9389E+11,1.5183E+11,20.04,11.99,0.75,5.02,3.27,4.01,10.77,25.69,32.3,11.73,18.66,37900000000,117.43,25.4,24720000000,14090000000,9740000000,29.76,6.3,44630000000,137.25,6210000000,10.68,5.92,178.97,14560000000,7980000000,0.97,618.03,581.01,3048040,325140000,257110000,0.42,81.8,3610000,1.3,1.4,3990000
2012-03-13 9:39,1331599150,goog,306.893951,33.59,123.948418,13.78,1.9676E+11,1.5964E+11,20.33,12.2,0.78,5.19,3.38,4.21,11.33,25.69,32.3,11.73,18.66,37900000000,117.43,25.4,24720000000,14090000000,9740000000,29.76,6.3,43330000000,133.26,6210000000,10.68,5.92,178.97,14560000000,8290000000,1.13,601.48,588.86,2766100,325140000,256840000,0.42,81.8,3580000,1.5,1.4,3730000
2012-03-16 1:19,1331828395,goog,310.500488,30.28,124.704887,13.54,2.0195E+11,1.6317E+11,20.87,12.52,0.8,5.28,3.44,4.31,11.58,25.69,32.3,11.73,18.66,37900000000,117.43,25.4,24720000000,14090000000,9740000000,29.76,6.3,43330000000,133.26,6210000000,10.68,5.92,178.97,14560000000,8290000000,1.13,603.41,589.72,2721030,325140000,256840000,0.42,81.8,3580000,1.5,1.4,3730000
2012-05-18 20:33,1337340807,goog,298.260101,51.43,115.318741,31.53,1.9573E+11,1.6321E+11,18.2,11.86,0.81,5.08,3.29,4.08,11.03,27.09,32.11,11.7,19.59,39980000000,123.49,24.1,24720000000,14800000000,10830000000,33,60.7,47620000000,146.06,7710000000,12.49,5.84,189.35,15090000000,8360000000,1.18,617.53,614.49,2465890,326010000,259270000,0.42,81.8,3540000,1.2,1.4,2990000
2012-07-16 18:22,1342430558,goog,285.602417,59.95,120.999962,26.46,1.8755E+11,1.4804E+11,17.43,11.56,0.76,4.7,3.04,3.7,10,27.09,32.11,11.7,19.59,39980000000,123.49,24.1,24720000000,14800000000,10830000000,33,60.7,47620000000,146.06,7710000000,12.49,5.84,189.35,15090000000,8360000000,1.13,575.71,606.67,2440890,326010000,259360000,0.43,83.3,3890000,1.7,1.5,4470000
2012-10-21 1:32,1350750758,goog,338.692139,47.16,128.795715,24.29,2.2348E+11,1.8565E+11,21.36,13.7,1.1,4.79,3.35,3.91,12.1,22.2,27,10.1,17.18,47540000000,145.89,45.1,24720000000,15350000000,10560000000,31.91,-20.3,45720000000,139.49,7890000000,11.6,3.94,207.54,15870000000,18780000000,1.17,728.87,640.17,2874260,327780000,262130000,0.33,84,4790000,1.6,1.8,3520000
2013-01-16 10:43,1358300609,goog,355.28421,61.67,133.020004,27.95,2.3821E+11,2.0148E+11,22.72,15.64,1.35,5.01,3.5,4.24,12.71,22.2,28.06,10.5,17.18,47540000000,145.89,45.1,24720000000,15850000000,10560000000,31.91,-20.3,44620000000,135.8,7900000000,11.61,3.94,207.05,15870000000,12200000000,1.23,709.75,682.29,2539340,328590000,264690000,0.33,84,3770000,1.8,1.5,4110000
2013-01-23 12:04,1358910271,goog,368.354218,56.45,135.118652,24.85,2.3096E+11,1.9423E+11,22.03,13.04,1.06,4.86,3.39,4.09,12.25,22.2,28.06,10.5,17.18,47540000000,145.89,45.1,24720000000,15850000000,10560000000,31.91,-20.3,44620000000,135.8,7900000000,11.61,3.94,207.05,15870000000,12200000000,1.23,712.89,685.87,2230160,328590000,264710000,0.33,84,3770000,1.8,1.5,4110000
2013-05-16 17:00,1368691256,goog,449.014587,15.32,150.230179,16.03,3.0082E+11,2.6114E+11,27.1,17.04,1.27,5.68,4.02,4.88,15.53,20.92,25.3,9.73,16.36,53500000000,162.86,31.2,29540000000,16810000000,11220000000,33.42,15.8,50100000000,151,7380000000,9.77,4.74,228.01,16560000000,10990000000,1.16,818.23,759.78,2292170,331770000,270730000,0.33,85.6,4120000,1.7,1.5,3560000
2013-08-18 8:54,1376783667,goog,425.68631,36.01,151.472687,21.35,2.8537E+11,2.3914E+11,24.79,16.69,1.36,5.13,3.63,4.29,14.06,20.85,23.95,8.92,15.24,55800000000,169.05,19.5,29540000000,17000000000,10940000000,34.57,15.9,54430000000,163.45,8200000000,10.4,4.36,236.7,17010000000,10160000000,1.1,895.74,845.56,2213280,333020000,273550000,0.19,86.7,4060000,1.7,1.5,4380000
2006-05-13 5:53,1147467221,gpc,29.613838,17.48,101.489174,18.89,7500000000,7850000000,17,14.36,2.29,0.75,2.76,0.79,9.966,4.45,7.22,9.65,16.78,9990000000,57.587,9,3060000000,787430000,444760000,2.55,6.9,150170000,0.868,500000000,0.183,3.066,15.789,384360000,344400000,0.66,44.23,44.03,492775,172920000,168590000,2.5,72.7,2150000,4.9,1.3,1860000
2007-02-20 8:05,1171926348,gpc,34.779076,-10.41,116.339935,-5.21,8480000000,8660000000,18.54,16.48,1.77,0.82,3.03,0.84,10.144,4.5,7.56,10.12,17.11,10320000000,59.931,5.6,3060000000,853630000,464930000,2.69,9.4,214390000,1.258,500000000,0.18,3.07,16.344,362900000,218780000,0.91,47.91,45.2,409406,170400000,166140000,2.54,74.6,2500000,7.7,1.5,2900000
2007-04-04 17:13,1175674437,gpc,34.993721,-14.08,115.04985,-2.88,8460000000,8880000000,18.01,14.95,1.65,0.81,3.34,0.85,10.208,4.55,7.62,10.75,18.13,10460000000,60.952,5.5,3280000000,870140000,475400000,2.76,9.6,135970000,0.798,512250000,0.201,3.199,14.953,433500000,294950000,0.73,49.12,47,494283,170490000,166230000,3.77,73.4,1810000,3.1,1.1,1910000
2008-04-23 8:16,1208906188,gpc,30.26333,-14.15,112.289711,-36.38,6780000000,7100000000,13.61,12.13,1.42,0.63,2.51,0.65,7.692,4.65,7.63,11.11,19.26,10930000000,65.177,3.4,3220000000,923590000,508330000,3.01,1.6,161520000,0.979,500000000,0.187,2.565,16.358999,579110000,360560000,0.75,40.76,44.79,1236810,165310000,159170000,3.2,75.5,1730000,1.3,1.1,2040000
2008-06-22 13:58,1214110728,gpc,30.49271,-17.96,107.820091,-30.32,6810000000,7150000000,13.79,12.3,1.45,0.64,2.6,0.65,7.738,4.65,7.63,11.11,19.26,10930000000,65.177,3.4,3220000000,923590000,508330000,3.01,1.6,161520000,0.986,500000000,0.187,2.565,16.297001,581310000,360560000,0.83,43.49,43.26,833300,163820000,157920000,3.23,74.8,2050000,2.7,1.3,1910000
2008-12-25 23:28,1230215294,gpc,27.205126,11.54,72.002312,32.8,5800000000,6170000000,11.67,11.39,1.41,0.52,2.19,0.56,6.577,4.62,7.63,10.98,19.1,11120000000,67.726,3,3220000000,938260000,513720000,3.11,1.9,124430000,0.78,500000000,0.187,2.506,16.624001,501760000,367010000,0.48,37.46,39.23,1660030,159440000,153460000,5.27,74.3,1820000,1,1.2,1300000
2011-11-28 8:47,1322437639,gpc,46.523525,16.59,105.271706,19.74,8430000000,8400000000,15.61,13.72,1.74,0.69,2.93,0.69,8.58,4.48,7.27,9.94,19.36,12250000000,77.97,11.4,3250000000,979420000,548810000,3.47,15.2,534800000,3.44,500000000,17.29,2.07,18.51,607650000,564180000,0.89,56.55,53.75,1259570,155650000,151440000,2.63,71.6,5150000,4.2,3.4,5290000
